user_id	contacts
10373779	{"contacts": [7232478, 5247487]}
10374416	{"contacts": [3117798, 6079352]}
10374554	{"contacts": [8881009]}
10375146	{"contacts": [7546486]}
10375335	{"contacts": [5764790]}
10375468	{"contacts": [1741870]}
10376276	{"contacts": [52530, 6686855, 1279895]}
10377760	{"contacts": [3657269]}
10377903	{"contacts": [8149044, 10667185]}
10378089	{"contacts": [2909310]}
10380290	{"contacts": [8252081, 7114080]}
10380629	{"contacts": [6398223]}
10381171	{"contacts": [4337208]}
10381493	{"contacts": [2307813, 4711645, 8874747, 8607886]}
10381993	{"contacts": [1021666]}
10382048	{"contacts": [1680283]}
10382083	{"contacts": [3789052, 3258673, 3849391, 10033551]}
10382486	{"contacts": [107833]}
10382835	{"contacts": [4367752]}
10383130	{"contacts": [3133868, 4146915, 1234392]}
10384210	{"contacts": [2125046]}
10384987	{"contacts": [9382138, 10058642, 4778887]}
10385093	{"contacts": [5673559]}
10385339	{"contacts": [6304942]}
10385477	{"contacts": [3312177, 10083009]}
10387135	{"contacts": [3589582]}
10387360	{"contacts": [260678]}
10387431	{"contacts": [4030643, 2089207]}
10387915	{"contacts": [8748582, 8766938, 983939]}
10389416	{"contacts": [2050936]}
10391381	{"contacts": [3911069]}
10393886	{"contacts": [5386982]}
10394638	{"contacts": [9882806, 5764790, 1647680, 5562334, 2157564, 3088299, 7511031]}
10395528	{"contacts": [7170721]}
10397261	{"contacts": [798395]}
10397489	{"contacts": [6361332]}
10398001	{"contacts": [1513967]}
10399606	{"contacts": [1219884]}
10399840	{"contacts": [2772391]}
10400103	{"contacts": [7512478, 4002007]}
10401344	{"contacts": [9143037, 1553698, 5975873, 6280770]}
10401533	{"contacts": [6572394]}
10401550	{"contacts": [2961857]}
10402671	{"contacts": [5958678]}
10402753	{"contacts": [1285955]}
10402861	{"contacts": [8855532]}
10403020	{"contacts": [2156300]}
10403486	{"contacts": [10002374, 7148587]}
10404416	{"contacts": [2432479]}
10404500	{"contacts": [446649, 10978829]}
10404941	{"contacts": [7005444, 3255931]}
10408226	{"contacts": [7432198, 2150472]}
10408253	{"contacts": [8790189, 8864919, 3043928]}
10411013	{"contacts": [3126545]}
10413925	{"contacts": [8101546]}
10414084	{"contacts": [8769905]}
10414814	{"contacts": [10010419]}
10415729	{"contacts": [9783474]}
10417212	{"contacts": [10496939]}
10418844	{"contacts": [4990785, 8014651]}
10418867	{"contacts": [7837442, 1154239, 7727997]}
10419331	{"contacts": [4305040, 1832733, 2209485]}
10420763	{"contacts": [6341184, 1722144, 4086082]}
10421930	{"contacts": [9011110]}
10422047	{"contacts": [7976967]}
10423929	{"contacts": [4149596]}
10424681	{"contacts": [4522217]}
10429575	{"contacts": [10341147]}
10429724	{"contacts": [6368018]}
10433676	{"contacts": [5708258]}
10433696	{"contacts": [2360501, 6799234, 6329597]}
10434623	{"contacts": [4316911]}
10435673	{"contacts": [8712786]}
10436387	{"contacts": [7254490]}
10437314	{"contacts": [10899439, 2426624]}
10439323	{"contacts": [7743929]}
10439437	{"contacts": [2047447, 6859588]}
10440597	{"contacts": [2268963]}
10443508	{"contacts": [10455248, 7892301]}
10445802	{"contacts": [8662699]}
10447467	{"contacts": [9839281]}
10449017	{"contacts": [2697366]}
10450631	{"contacts": [2845095]}
10450749	{"contacts": [8550225]}
10451911	{"contacts": [2326777, 2626198]}
10452141	{"contacts": [7977005]}
10452551	{"contacts": [8598732]}
10452923	{"contacts": [10159360, 9277501, 8398080, 5465960, 1641325, 757794, 9023160, 8179241, 3584139]}
10453143	{"contacts": [38742]}
10453201	{"contacts": [10760468, 833144, 7652559]}
10453487	{"contacts": [8695233, 1629525, 5459809, 2219758, 9293304, 9297807, 4299501, 1365211]}
10453545	{"contacts": [10512255, 5809844, 8487917]}
10453580	{"contacts": [2211856, 4275543, 4864991]}
10453927	{"contacts": [3173922, 107050]}
10454347	{"contacts": [8145061, 5835322, 1428746, 9771290]}
10454507	{"contacts": [3096862, 4275537, 2224277, 5782754, 2985631]}
10454553	{"contacts": [3738207, 7869895, 3778957]}
10454746	{"contacts": [8983522, 1674486]}
10454862	{"contacts": [7807923, 4276080]}
10455077	{"contacts": [450916, 6658957]}
10455302	{"contacts": [1622962, 6928023, 9284683, 6638900, 2830200, 1356687, 1359016, 1417950, 2604744, 6220165]}
10455417	{"contacts": [2519635, 2526921, 9595671, 472384, 2254074, 3437183, 4354314, 7893393, 5295477, 10892666, 2067309, 3551479, 8608000, 241512, 5142529, 9561821]}
10455846	{"contacts": [5456000, 3113037, 3414147, 5770963]}
10456325	{"contacts": [6629982, 8690218, 1628880]}
10456436	{"contacts": [9666143]}
10456709	{"contacts": [1067542, 4510226]}
10456859	{"contacts": [10454367, 6338105, 6725788]}
10457101	{"contacts": [9613406, 1664053, 10821636, 4113231]}
10457320	{"contacts": [10478373, 1697584, 10545095]}
10457549	{"contacts": [5478498, 5496395, 8167701, 10533602, 6126265, 3489250, 9390866, 10861738, 1464547, 4730416, 9162810, 4171128]}
10457753	{"contacts": [3101200, 2220043, 476697]}
10457994	{"contacts": [4864676, 443691, 3690342, 3692739, 1924765, 7520284, 2810147, 5764790, 4306489, 10804633, 4053821, 7893393, 9364445, 4975777, 2659538]}
10459023	{"contacts": [1170414, 7981019]}
10459599	{"contacts": [9311561, 3443783]}
10459859	{"contacts": [4575303, 4288719, 9330779, 10026274, 9480217]}
10460002	{"contacts": [10791616]}
10460429	{"contacts": [6924793, 9580219, 6644500, 9074029, 3486335]}
10461015	{"contacts": [2211856, 3404385, 1345890, 6062394, 7535547, 10200937, 5499917, 6974694, 3450597, 800812, 535695, 2315549, 1730014, 4983862, 6753313, 7342574, 8837081, 627301, 6819493]}
10461652	{"contacts": [4576372, 8993107, 6357849, 3712852, 766572, 3727095, 10792277, 6400113, 8470893, 10335133]}
10461711	{"contacts": [9622201]}
10462388	{"contacts": [3695678, 4298286, 7244031, 8424651, 476876, 6775959, 4430780, 2100613, 10638759]}
10462859	{"contacts": [1327620]}
10462886	{"contacts": [5169044, 3452740, 5221500, 10557562]}
10463435	{"contacts": [7519264, 10200937, 6086435, 6499811, 393583]}
10464185	{"contacts": [746199, 6949370]}
10464281	{"contacts": [3480119]}
10464500	{"contacts": [10185931, 4380110, 6766104]}
10464782	{"contacts": [6042450, 1624214, 9605029, 6422838, 4073474, 10594724]}
10465276	{"contacts": [5476639, 7252768, 1667922, 5502679, 9075758, 2071880, 6321173]}
10465693	{"contacts": [6335331, 758376, 2835768, 9043552, 1421752]}
10465909	{"contacts": [295496, 1062726, 4635289, 2125046, 4568262]}
10466542	{"contacts": [5755964]}
10466783	{"contacts": [3731403]}
10467081	{"contacts": [760937]}
10467340	{"contacts": [1081557, 3199830, 6449703]}
10467997	{"contacts": [8990154, 8469230]}
10468023	{"contacts": [1351931]}
10468372	{"contacts": [4475517]}
10468445	{"contacts": [4022455, 862083, 260807]}
10469841	{"contacts": [1935557, 9082041]}
10470163	{"contacts": [1622933, 1931659, 1528304]}
10470214	{"contacts": [9581698]}
10470621	{"contacts": [8418060, 7018626]}
10470887	{"contacts": [9576939, 7237270, 2234379, 759883, 306088, 1645389, 10203853, 334258, 7303368, 2069987, 10911217, 6593105]}
10472368	{"contacts": [4871795]}
10472652	{"contacts": [5198967]}
10472936	{"contacts": [7224265]}
10473183	{"contacts": [3999805, 3766357]}
10473462	{"contacts": [8688960, 8418629, 6367254, 9343456]}
10473731	{"contacts": [4574758, 10169196, 10762507, 9891824, 3440790, 9943067]}
10474640	{"contacts": [873751]}
10474679	{"contacts": [8395447, 4622120, 5552833, 3798756, 8859109]}
10474897	{"contacts": [1950274, 1090717, 863539, 6473971]}
10476065	{"contacts": [9622201]}
10476420	{"contacts": [9291863, 1563060]}
10476931	{"contacts": [3616475]}
10477153	{"contacts": [5157872, 8990579, 6989094, 8241092, 9792918]}
10477229	{"contacts": [4295775]}
10477762	{"contacts": [5810680, 7957205]}
10477888	{"contacts": [7512478, 6631275, 7025747, 9778791]}
10478373	{"contacts": [10457320, 21083, 5797405, 1697584]}
10479188	{"contacts": [6343747]}
10479327	{"contacts": [5186074]}
10480666	{"contacts": [300364, 10769061, 3524245]}
10481169	{"contacts": [4004832]}
10481644	{"contacts": [10758984]}
10481647	{"contacts": [4608102]}
10482093	{"contacts": [7218868, 2549339]}
10482716	{"contacts": [446027, 10765539, 3448737, 9059475, 4403105]}
10483685	{"contacts": [8411127, 2546991, 5793994, 3288932, 8017213, 2743200]}
10483884	{"contacts": [6806440]}
10483914	{"contacts": [6128313]}
10484179	{"contacts": [2530331, 4004636]}
10485707	{"contacts": [2843559, 10301541, 1586141]}
10487025	{"contacts": [9871210, 6369061, 1178343]}
10487090	{"contacts": [763230]}
10487866	{"contacts": [2521963, 3113331, 6196108]}
10489309	{"contacts": [5764790, 5193544, 3478713]}
10489521	{"contacts": [6128313, 7373187]}
10489945	{"contacts": [7512478, 4609217, 6432899, 4720662, 9156704]}
10490077	{"contacts": [768259]}
10490687	{"contacts": [8999461, 6662748, 3199830, 552117, 7920664]}
10491137	{"contacts": [4627233, 7637460]}
10491307	{"contacts": [794592, 2584223, 9075389, 7616520, 10869401, 1158914, 2074613]}
10491381	{"contacts": [3440164, 6385620, 847251, 9397527]}
10491418	{"contacts": [7218868, 10483614, 6668862, 3137644, 4614566, 8452288, 2713124]}
10491777	{"contacts": [1032419, 5764790, 2957750, 4469683]}
10491853	{"contacts": [743623, 1347110, 4894782, 788731, 2853763, 1970313, 7867448, 10224418, 1406706, 7893393, 2903940, 9114205, 9703254, 3833741, 3886325, 10364992]}
10492078	{"contacts": [1645524, 6954965, 7843475, 2322329, 9196182]}
10492401	{"contacts": [8149097]}
10492577	{"contacts": [6115619]}
10492793	{"contacts": [4276347]}
10492908	{"contacts": [4620647]}
10493480	{"contacts": [1917199, 3746668, 136934, 5299695, 4160081, 2405475, 213574, 4513736]}
10494474	{"contacts": [1040866, 5772532, 9024802, 2326777, 1809467, 8062601, 9532979]}
10495092	{"contacts": [3859572]}
10495792	{"contacts": [9713752]}
10495833	{"contacts": [7846754]}
10496487	{"contacts": [6976026]}
10496902	{"contacts": [402129]}
10497308	{"contacts": [9325390, 9668513]}
10498720	{"contacts": [10755278, 8112669, 7827268, 6098235, 880271]}
10498877	{"contacts": [6089609]}
10499894	{"contacts": [4013604, 4622273, 10547530]}
10501022	{"contacts": [5765834, 2883859]}
10503282	{"contacts": [5857454, 9798365]}
10505214	{"contacts": [4280254, 3105854, 468717, 4992999]}
10505276	{"contacts": [4306177, 3792331]}
10505661	{"contacts": [8148910]}
10506063	{"contacts": [6631895, 1067542]}
10509663	{"contacts": [2216746, 19884, 5182517]}
10509729	{"contacts": [8411215, 7440120, 5382803]}
10509783	{"contacts": [10462749, 7230624, 760937, 7920664]}
10510190	{"contacts": [4612623, 3176488, 7953909]}
10510882	{"contacts": [5763485, 5488942, 2300911]}
10511128	{"contacts": [5490174]}
10511158	{"contacts": [8158322, 1386110]}
10511374	{"contacts": [8767635, 5573048, 5008213, 10894847, 9132336, 3856470, 2386248, 4760655]}
10511487	{"contacts": [8696955, 5172147, 4288912, 6397064, 5515226, 9704521, 404452]}
10512542	{"contacts": [8154610]}
10513070	{"contacts": [3692738, 7268306, 9968131, 618286]}
10513225	{"contacts": [7591942]}
10513389	{"contacts": [21859]}
10513406	{"contacts": [10762404, 4621715, 502559, 7772597]}
10513590	{"contacts": [2810621, 5499917]}
10514951	{"contacts": [4293362, 5184575, 9027077, 1386020, 9960470]}
10516107	{"contacts": [5752222, 4457730, 4175228, 667894]}
10517004	{"contacts": [8200486]}
10518326	{"contacts": [10749804, 4887266, 9596346, 8729019, 9941285, 8811836, 2665077]}
10518395	{"contacts": [2215828, 6448519, 8543235, 3294187, 7143330]}
10519003	{"contacts": [1049281, 10200937]}
10524418	{"contacts": [7880378]}
10526768	{"contacts": [2509991]}
10526998	{"contacts": [2810621]}
10527672	{"contacts": [9893764, 2569125]}
10528836	{"contacts": [8105743, 749408, 21705, 9057880]}
10528955	{"contacts": [8489334, 342134]}
10529062	{"contacts": [303671, 4396845, 5592195]}
10529114	{"contacts": [5751764, 3185483, 7018279, 6515570, 219206]}
10529393	{"contacts": [7271178, 825251]}
10530736	{"contacts": [2309123, 7387888]}
10531051	{"contacts": [9961471]}
10531080	{"contacts": [7017402]}
10531338	{"contacts": [1652902, 8133924, 1069713]}
10531523	{"contacts": [2256052]}
10532694	{"contacts": [4608481, 6081188]}
10533261	{"contacts": [8802382, 7340873, 9116243, 9195998]}
10533602	{"contacts": [10457549, 8447224, 1698202, 9390866, 4730416, 2086604, 9162810]}
10533817	{"contacts": [7265089, 8609314]}
10534175	{"contacts": [8869643]}
10534446	{"contacts": [2884709]}
10538100	{"contacts": [7969299]}
10538234	{"contacts": [8995212, 4650334]}
10538634	{"contacts": [10789241, 10278358]}
10539771	{"contacts": [756743, 2904789, 2693457]}
10541457	{"contacts": [4592002]}
10541736	{"contacts": [544517]}
10542260	{"contacts": [3984808, 6517337, 10077232]}
10543142	{"contacts": [9742910]}
10543309	{"contacts": [9138370]}
10543988	{"contacts": [5516740, 7627449, 10584184, 4128421, 2661242, 9449157, 5680059]}
10544106	{"contacts": [6077805, 9069589]}
10544276	{"contacts": [5847254, 1194454, 9742862]}
10545039	{"contacts": [27563, 1106024, 9943067, 7956706]}
10545095	{"contacts": [10457320, 6900129]}
10547004	{"contacts": [3694812]}
10547526	{"contacts": [6725788, 8562086]}
10547715	{"contacts": [3174187]}
10548018	{"contacts": [61285, 7359324, 1788511]}
10548888	{"contacts": [2220875, 9581201, 8112599, 9599292, 7313091, 1734869, 3539203]}
10549685	{"contacts": [5545753]}
10551253	{"contacts": [98941]}
10554090	{"contacts": [10160647, 7860052]}
10554851	{"contacts": [2807375, 2568513]}
10556662	{"contacts": [4279608, 5773263, 7298766, 4061019, 7020270, 9704479, 7060944]}
10557079	{"contacts": [577401, 6473270, 3008503, 1856728]}
10557094	{"contacts": [9585001]}
10558332	{"contacts": [6223527]}
10558966	{"contacts": [3392967, 10752303, 3478713, 2050396, 3235928]}
10558976	{"contacts": [9576637, 3635314]}
10559350	{"contacts": [9893764, 8428384, 3727804, 7895633, 8499738, 4724425, 7969274, 5989028]}
10559670	{"contacts": [4991059]}
10559986	{"contacts": [1083050]}
10561727	{"contacts": [6951436, 8284580]}
10562199	{"contacts": [1346818, 2072073, 6218307, 2443013]}
10562330	{"contacts": [4706054, 5301361, 7097372]}
10563273	{"contacts": [40210]}
10563459	{"contacts": [128953]}
10563981	{"contacts": [1072173, 1368311, 5216692, 9358051, 2611855, 8529859, 5386982]}
10568022	{"contacts": [29340, 4632935]}
10570065	{"contacts": [10497029, 10593766, 2655578]}
10570689	{"contacts": [7809962]}
10571036	{"contacts": [7512478, 4882996, 4002007, 1063791, 323194, 8209786, 8229457, 404465, 684008, 3651030, 1907109]}
10571575	{"contacts": [6784420]}
10574321	{"contacts": [10974780]}
10574917	{"contacts": [10173695, 10853566]}
10575042	{"contacts": [6631445, 829442]}
10577366	{"contacts": [9427169]}
10577504	{"contacts": [9175974]}
10577830	{"contacts": [4647583]}
10578265	{"contacts": [1036129, 10491307, 6234545]}
10579889	{"contacts": [4307928, 4023924]}
10580808	{"contacts": [7441490]}
10582132	{"contacts": [5764790, 6654721, 5221817, 2325414, 10044622, 2452628, 10695131]}
10582425	{"contacts": [3544128]}
10582982	{"contacts": [602857]}
10583254	{"contacts": [176, 449387, 10496939, 6115619, 1840704, 5978312]}
10584184	{"contacts": [10543988, 3482823, 7627449, 8853382]}
10584747	{"contacts": [9400545, 2141084]}
10586172	{"contacts": [5050380]}
10586836	{"contacts": [4916870]}
10586916	{"contacts": [632278]}
10587262	{"contacts": [10173372, 1386110, 843687, 4719809]}
10587626	{"contacts": [7031042, 7052669, 10656414, 2461609]}
10588140	{"contacts": [5862960]}
10588590	{"contacts": [2316946, 2368682, 1818673]}
10589731	{"contacts": [9408753, 3977530]}
10589824	{"contacts": [5480303, 10514768, 3197716]}
10592656	{"contacts": [7820735]}
10593766	{"contacts": [3422656, 10570065]}
10594724	{"contacts": [1625216, 10464782, 2521963, 6384123, 9071395, 9084950, 5262237, 5694328, 697014]}
10595156	{"contacts": [8245465]}
10596232	{"contacts": [1918945, 743920, 7248065, 1458046, 6807343, 7466885]}
10596399	{"contacts": [3984808, 5471881, 10200937]}
10597105	{"contacts": [10542428]}
10598759	{"contacts": [6338105, 5457605, 8539543]}
10599017	{"contacts": [5767865, 5668696]}
10599920	{"contacts": [4306363]}
10600409	{"contacts": [3120470, 155837]}
10601527	{"contacts": [6085011, 3236019, 8546440, 5016643, 1490868, 10128679]}
10602053	{"contacts": [8698221, 6934000, 308953, 9385003, 7935117, 1476502, 1191363, 4150081, 5102385, 6578230, 3044800]}
10602224	{"contacts": [10862827]}
10602231	{"contacts": [460696]}
10602314	{"contacts": [4128132]}
10602670	{"contacts": [634195, 2133525]}
10602938	{"contacts": [6822486, 5084824, 4532655]}
10603113	{"contacts": [5456000]}
10604113	{"contacts": [1787774]}
10604121	{"contacts": [7095695]}
10605330	{"contacts": [2521689, 9884016, 5216099, 1194616]}
10606021	{"contacts": [2542293, 1715904]}
10606901	{"contacts": [7823130, 7970848, 3080140]}
10608596	{"contacts": [8434444, 2666740, 4435691, 3880260]}
10611404	{"contacts": [9060861, 4202820]}
10612116	{"contacts": [10930624]}
10612287	{"contacts": [4768941]}
10612581	{"contacts": [1464325, 9758507]}
10612932	{"contacts": [6558654]}
10613791	{"contacts": [9684823, 4265587]}
10614091	{"contacts": [9001176, 2320753, 2931856, 3852736, 5945053]}
10616230	{"contacts": [10460003]}
10616647	{"contacts": [4952124]}
10617757	{"contacts": [4154530]}
10618544	{"contacts": [5647712]}
10618970	{"contacts": [7975177]}
10621876	{"contacts": [7512478, 6434330, 8800025, 2646835, 369029]}
10622626	{"contacts": [449387, 333763, 2022327, 7047910, 5588748, 4710814, 3841248, 10609796, 10030196, 7392695, 8003532, 10359666, 9773123, 8303831, 9190837, 6278211, 6577102, 1572605, 251117, 6293254, 8064531]}
10623531	{"contacts": [5483918, 7572602, 1554546]}
10625728	{"contacts": [41898, 802897, 6116349, 9377699, 8209786, 9686215, 4107738, 4109398, 155078]}
10626829	{"contacts": [3554676]}
10627983	{"contacts": [6939354, 5269568, 5873423, 596324, 5032865, 8566176]}
10628593	{"contacts": [8126444]}
10629289	{"contacts": [10285540]}
10629499	{"contacts": [8248186]}
10630381	{"contacts": [1527781, 7754774]}
10630676	{"contacts": [154548]}
10630825	{"contacts": [5500714]}
10631303	{"contacts": [3214401]}
10632902	{"contacts": [1648885]}
10633770	{"contacts": [3099021, 6462281, 2352234]}
10635516	{"contacts": [9877977]}
10636723	{"contacts": [5463920]}
10637629	{"contacts": [596225, 2681376, 4188560]}
10638579	{"contacts": [5430580]}
10638759	{"contacts": [6926669, 10462388, 10765737, 1356975, 776621, 8837081, 5063582, 652967, 5394692]}
10639450	{"contacts": [2682267]}
10639456	{"contacts": [3302884]}
